,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Name_Freq,Platform_Freq,Genre_Freq,Publisher_Freq,Global_Sales_log,Global_Sales_reciprocal,Global_Sales_sqrt,Global_Sales_exp1,Global_Sales_yeojohnson,Global_Sales_boxcox
11971,116,Uncharted 3: Drake's Deception,PS3,2011.0,Action,Sony Computer Entertainment,2.77,2.8,0.19,1.06,6.83,1,1326,3309,683,1.9213246735826988,0.14641288433382138,2.613426869074396,1.2118310343888012,0.387690170733334,1.8348225139947782
11861,117,Crash Bandicoot,PS,1996.0,Platform,Sony Computer Entertainment,3.23,2.35,0.94,0.3,6.82,1,1193,884,683,1.9198594718553708,0.14662756598240467,2.6115129714401193,1.2116534897035762,0.3876836604119144,1.8334871877195156
2693,118,Zumba Fitness,Wii,2010.0,Sports,505 Games,3.5,2.64,0.0,0.67,6.81,3,1324,2343,192,1.918392120161421,0.14684287812041116,2.6095976701399777,1.2114757105670615,0.38767712033276813,1.832149807285368
11090,119,Gears of War 2,X360,2008.0,Shooter,Microsoft Game Studios,4.15,1.92,0.06,0.64,6.76,1,1261,1308,189,1.9110228900548727,0.14792899408284024,2.6,1.2105832751075947,0.3876439674238918,1.8254318753411587
11972,120,Uncharted 2: Among Thieves,PS3,2009.0,Action,Sony Computer Entertainment,3.27,2.25,0.21,1.0,6.73,1,1326,3309,683,1.9065751436566365,0.1485884101040119,2.5942243542145698,1.2100449580911852,0.3876237072309974,1.8213760662278744
8169,121,Call of Duty 4: Modern Warfare,PS3,2007.0,Shooter,Activision,3.1,2.3,0.28,1.04,6.72,4,1326,1308,975,1.9050881545350582,0.1488095238095238,2.592296279363144,1.2098650390994656,0.3876168913332103,1.820019916750978
1470,122,FIFA 12,PS3,2011.0,Sports,Electronic Arts,0.84,4.32,0.11,1.42,6.69,7,1326,2343,1351,1.900613874140137,0.14947683109118085,2.5865034312755126,1.2093238326414724,0.3875962535353638,1.8159387388551804
117,123,Big Brain Academy,DS,2005.0,Misc,Nintendo,1.67,2.78,1.6,0.62,6.67,1,2156,1712,703,1.8976198599275322,0.14992503748125938,2.582634314028992,1.2089618135644327,0.38758233469260905,1.8132072806514128
4020,124,Red Dead Redemption,PS3,2010.0,Action,Take-Two Interactive,2.79,2.61,0.17,1.03,6.6,2,1326,3309,413,1.8870696490323797,0.15151515151515152,2.569046515733026,1.2076870059474099,0.3875325843954836,1.8035791054901773
1534,125,FIFA 15,PS4,2014.0,Sports,Electronic Arts,0.79,4.29,0.05,1.47,6.59,8,336,2343,1351,1.8855533485144158,0.15174506828528073,2.567099530598687,1.2075038981868147,0.38752534322189647,1.8021949185473194
195,126,Donkey Kong Country Returns,Wii,2010.0,Platform,Nintendo,3.25,1.84,1.03,0.47,6.59,2,1324,884,703,1.8855533485144158,0.15174506828528073,2.567099530598687,1.2075038981868147,0.38752534322189647,1.8021949185473194
8765,127,The Elder Scrolls V: Skyrim,PS3,2011.0,Role-Playing,Bethesda Softworks,2.55,2.71,0.25,1.05,6.56,3,1326,1486,71,1.8809906029559975,0.1524390243902439,2.5612496949731396,1.2069530705558649,0.38750341425379625,1.798029108038777
359,128,The Legend of Zelda,NES,1986.0,Action,Nintendo,3.74,0.93,1.69,0.14,6.51,1,98,3309,703,1.873339456220478,0.15360983102918588,2.5514701644346145,1.206029966236656,0.38746616860968747,1.791041509144457
4929,129,Assassin's Creed III,PS3,2012.0,Action,Ubisoft,2.64,2.56,0.16,1.14,6.5,4,1326,3309,921,1.8718021769015913,0.15384615384615385,2.5495097567963922,1.2058445799940376,0.3874586129603589,1.7896372390617228
11109,130,Halo: Combat Evolved,XB,2001.0,Shooter,Microsoft Game Studios,4.98,1.3,0.08,0.07,6.43,2,824,1308,189,1.860974538249528,0.15552099533437014,2.535744466621193,1.204539641653296,0.38740470261667964,1.779743478928735
584,131,Pokémon Emerald Version,GBA,2004.0,Role-Playing,Nintendo,2.57,1.58,2.06,0.21,6.41,1,796,1486,703,1.8578592709325787,0.15600624024961,2.5317977802344327,1.204164453799092,0.387388964782909,1.7768959427099817
12092,132,Kingdom Hearts,PS2,2002.0,Role-Playing,Sony Computer Entertainment,3.64,1.2,1.49,0.07,6.4,2,2159,1486,683,1.8562979903656263,0.15625,2.5298221281347035,1.2039764646185536,0.38738103890212344,1.7754686798388069
540,133,Pokémon Crystal Version,GB,2000.0,Role-Playing,Nintendo,2.55,1.56,1.29,0.99,6.39,1,98,1486,703,1.8547342683894434,0.1564945226917058,2.5278449319529077,1.2037882108921085,0.38737307473214805,1.7740390771772616
11091,134,Halo 3: ODST,X360,2009.0,Shooter,Microsoft Game Studios,4.34,1.35,0.06,0.61,6.36,1,1261,1308,189,1.8500283773520307,0.15723270440251572,2.5219040425836985,1.2032218545478646,0.38734895010650444,1.7697361552066344
4009,135,Red Dead Redemption,X360,2010.0,Action,Take-Two Interactive,3.7,1.97,0.09,0.57,6.34,2,1261,3309,413,1.8468787684491346,0.15772870662460567,2.5179356624028344,1.2028429463950971,0.3873326711807381,1.7668557030286154
301,136,Super Mario Sunshine,GC,2002.0,Platform,Nintendo,4.01,1.26,0.87,0.17,6.31,1,556,884,703,1.8421356765531218,0.1584786053882726,2.511971337416094,1.202272562211898,0.3873079541217258,1.762517115066919
9165,137,Street Fighter II: The World Warrior,SNES,1992.0,Fighting,Capcom,2.47,0.83,2.87,0.12,6.3,1,239,846,381,1.840549633397487,0.15873015873015872,2.5099800796022267,1.202081891716029,0.38729963445827914,1.7610661121479512
8632,138,World of Warcraft,PC,2004.0,Role-Playing,Activision,0.07,6.21,0.0,0.0,6.28,1,954,1486,975,1.8373699804801074,0.1592356687898089,2.5059928172283334,1.2016997321565943,0.38728287264525657,1.7581568489417085
13593,139,Driver,PS,1999.0,Action,GT Interactive,3.11,2.8,0.02,0.33,6.27,1,1193,3309,45,1.8357763546448294,0.1594896331738437,2.5039968051097827,1.2015082414412859,0.3872744299820571,1.7566985728644728
11008,140,Kinect Sports,X360,2010.0,Sports,Microsoft Game Studios,3.92,1.78,0.03,0.51,6.24,1,1261,2343,189,1.8309801823813363,0.16025641025641024,2.4979991993593593,1.200932115562082,0.38724885184241165,1.7523090711878477
11092,141,Gears of War 3,X360,2011.0,Shooter,Microsoft Game Studios,4.05,1.62,0.07,0.49,6.24,1,1261,1308,189,1.8309801823813363,0.16025641025641024,2.4979991993593593,1.200932115562082,0.38724885184241165,1.7523090711878477
11093,142,Gears of War,X360,2006.0,Shooter,Microsoft Game Studios,3.54,1.9,0.07,0.6,6.11,2,1261,1308,189,1.809926773183504,0.1636661211129296,2.471841418861655,1.1984064037124882,0.38713351816977604,1.7330287544074652
3429,143,Metal Gear Solid 2: Sons of Liberty,PS2,2001.0,Action,Konami Digital Entertainment,2.45,2.01,0.87,0.72,6.05,1,2159,3309,832,1.80005827204275,0.1652892561983471,2.4596747752497685,1.1972243395722733,0.38707770556781274,1.7239846115356923
987,144,Sonic the Hedgehog 2,GEN,1992.0,Platform,Sega,4.47,1.2,0.16,0.19,6.03,1,27,884,639,1.7967470107390942,0.16583747927031509,2.455605831561735,1.1968279729368279,0.38705872245776207,1.720948987523295
3398,145,Metal Gear Solid 4: Guns of the Patriots,PS3,2008.0,Action,Konami Digital Entertainment,2.63,1.74,0.83,0.83,6.03,1,1326,3309,832,1.7967470107390942,0.16583747927031509,2.455605831561735,1.1968279729368279,0.38705872245776207,1.720948987523295
3471,146,Metal Gear Solid,PS,1998.0,Action,Konami Digital Entertainment,3.18,1.83,0.78,0.24,6.03,2,1193,3309,832,1.7967470107390942,0.16583747927031509,2.455605831561735,1.1968279729368279,0.38705872245776207,1.720948987523295
15141,147,The Last of Us,PS3,2013.0,Action,Sony Computer Entertainment Europe,2.41,2.28,0.28,1.01,5.99,2,1326,3309,15,1.7900914121273581,0.1669449081803005,2.4474476501040834,1.1960316772979134,0.38702017296114144,1.714845947142918
14833,148,Final Fantasy XII,PS2,2006.0,Role-Playing,Square Enix,1.88,0.0,2.33,1.74,5.95,1,2159,1486,233,1.7833912195575383,0.1680672268907563,2.4392621835300936,1.1952305814469562,0.3869808286600492,1.7087000319409142
11824,149,LittleBigPlanet,PS3,2008.0,Platform,Sony Computer Entertainment,2.8,2.05,0.17,0.9,5.92,2,1326,884,683,1.7783364488959144,0.16891891891891891,2.4331050121192876,1.1946265724684626,0.386950786173981,1.7040621029747987
546,150,Dragon Quest IX: Sentinels of the Starry Skies,DS,2009.0,Role-Playing,Nintendo,0.66,0.69,4.35,0.15,5.84,1,2156,1486,703,1.7647307968401356,0.17123287671232876,2.4166091947189146,1.1930023103281409,0.3868683588584775,1.6915728106945647
14344,151,LEGO Star Wars: The Complete Saga,Wii,2007.0,Action,LucasArts,3.66,1.63,0.0,0.53,5.83,4,1324,3309,90,1.763017000362401,0.17152658662092624,2.414539293529927,1.1927978715312288,0.38685781242758005,1.6899990508058287
13845,152,Resident Evil 2,PS,1998.0,Action,Virgin Interactive,1.88,1.47,2.02,0.45,5.82,3,1193,3309,62,1.7613002617433464,0.1718213058419244,2.4124676163629637,1.1925931168901633,0.38684721078478923,1.6884224584966936
11946,153,Tekken 2,PS,1996.0,Fighting,Sony Computer Entertainment,2.26,1.89,1.36,0.23,5.74,1,1193,846,683,1.747459210331475,0.17421602787456444,2.3958297101421877,1.1909435844522356,0.38676036489289145,1.6757065444820658
2816,154,Cooking Mama,DS,2006.0,Simulation,505 Games,3.13,1.94,0.07,0.58,5.72,1,2156,863,192,1.7439688053917064,0.17482517482517484,2.3916521486202797,1.1905279694526718,0.3867380746361648,1.6724985309840408
8192,155,Destiny,PS4,2014.0,Shooter,Activision,2.49,2.05,0.16,0.96,5.65,4,336,1308,975,1.7316555451583497,0.17699115044247787,2.3769728648009427,1.1890629435297493,0.3866581641693483,1.6611771531998032
459,156,Tetris,NES,1988.0,Puzzle,Nintendo,2.97,0.69,1.81,0.11,5.58,2,98,581,703,1.7191887763932197,0.17921146953405018,2.3622023622035435,1.1875814898922024,0.38657519671967133,1.6497077670523117
4930,157,Assassin's Creed II,PS3,2009.0,Action,Ubisoft,2.54,1.95,0.21,0.87,5.57,3,1326,3309,921,1.7173950539391927,0.17953321364452424,2.360084744241189,1.1873684898374817,0.38656308596405836,1.6480569795939732
343,158,Super Smash Bros.,N64,1999.0,Fighting,Nintendo,2.95,0.6,1.97,0.04,5.55,1,319,846,703,1.713797927758343,0.1801801801801802,2.355843797877949,1.1869414552188458,0.3865386662411957,1.644746063604105
5283,159,Assassin's Creed,X360,2007.0,Adventure,Ubisoft,3.28,1.65,0.07,0.55,5.55,3,1261,1282,921,1.713797927758343,0.1801801801801802,2.355843797877949,1.1869414552188458,0.3865386662411957,1.644746063604105
14044,160,Batman: Arkham City,PS3,2011.0,Action,Warner Bros. Interactive Entertainment,2.7,1.91,0.11,0.8,5.53,4,1326,3309,232,1.7101878155342434,0.18083182640144665,2.3515952032609695,1.1865130333703686,0.38651397914928376,1.6414226160829157
11025,161,Forza Motorsport 3,X360,2009.0,Racing,Microsoft Game Studios,2.99,1.92,0.1,0.51,5.51,1,1261,1248,189,1.706564623164823,0.18148820326678766,2.3473389188611002,1.1860832147439766,0.38648902092852905,1.6380865440195072
9384,162,Monster Hunter Freedom Unite,PSP,2008.0,Role-Playing,Capcom,0.47,0.57,4.13,0.34,5.5,1,1211,1486,381,1.7047480922384253,0.18181818181818182,2.345207879911715,1.185867778627801,0.3864764389522586,1.6364137444370357
258,163,Super Mario Advance,GBA,2001.0,Platform,Nintendo,3.14,1.24,0.91,0.2,5.49,1,796,884,703,1.7029282555214393,0.18214936247723132,2.3430749027719964,1.1856519896909243,0.38646378775448936,1.634737753371875
71,164,Mario Kart: Super Circuit,GBA,2001.0,Racing,Nintendo,2.62,1.64,0.99,0.23,5.47,1,796,1248,703,1.6992786164338898,0.18281535648994515,2.3388031127052997,1.1852193484603633,0.3864382757367587,1.631376149051677
255,165,Super Mario World,GBA,2001.0,Platform,Nintendo,3.21,1.11,0.95,0.2,5.46,2,796,884,703,1.6974487897568136,0.18315018315018314,2.3366642891095846,1.1850024937030994,0.3864254139273896,1.6296905117593363
695,166,Pokemon Stadium,N64,1999.0,Strategy,Nintendo,3.18,1.24,0.94,0.09,5.45,1,319,678,703,1.6956156086751528,0.18348623853211007,2.3345235059857505,1.1847852811978825,0.38641248091762065,1.6280016349087107
8171,167,Call of Duty: World at War,PS3,2008.0,Shooter,Activision,2.72,1.87,0.0,0.84,5.43,5,1326,1308,975,1.691939133945844,0.1841620626151013,2.3302360395462087,1.1843497779440253,0.38638639927067076,1.6246141137151102
12743,168,Crash Bandicoot: The Wrath of Cortex,PS2,2001.0,Platform,Universal Interactive,2.07,2.29,0.24,0.82,5.42,3,2159,884,23,1.6900958154515549,0.18450184501845018,2.328089345364563,1.1841314846789048,0.38637324960938646,1.6229154447919847
11696,169,Minecraft,PS3,2014.0,Misc,Sony Computer Entertainment,1.97,2.51,0.0,0.94,5.42,6,1326,1712,683,1.6900958154515549,0.18450184501845018,2.328089345364563,1.1841314846789048,0.38637324960938646,1.6229154447919847
14804,170,Final Fantasy XIII,PS3,2009.0,Role-Playing,Square Enix,1.74,1.24,1.87,0.52,5.36,2,1326,1486,233,1.6789639750827108,0.18656716417910446,2.3151673805580453,1.1828140618156822,0.38629279494448104,1.6126539294324231
467,171,Dr. Mario,GB,1989.0,Puzzle,Nintendo,2.18,0.96,2.0,0.2,5.34,2,98,581,703,1.6752256529721035,0.18726591760299627,2.3108440016582685,1.1823719704588231,0.3862653708318035,1.609206643601159
108,172,Pokemon Pinball,GB,1999.0,Misc,Nintendo,3.02,1.12,1.01,0.16,5.31,1,98,1712,703,1.6695918352538475,0.18832391713747648,2.3043437243605824,1.181706031249769,0.3862236515089019,1.6040102538227585
4904,173,Assassin's Creed III,X360,2012.0,Action,Ubisoft,3.13,1.71,0.03,0.44,5.3,4,1261,3309,921,1.667706820558076,0.18867924528301888,2.3021728866442674,1.1814832989196156,0.3862095873008518,1.6022712818937277
12720,174,Final Fantasy IX,PS,2000.0,Role-Playing,SquareSoft,1.62,0.77,2.78,0.14,5.3,1,1193,1486,52,1.667706820558076,0.18867924528301888,2.3021728866442674,1.1814832989196156,0.3862095873008518,1.6022712818937277
2635,175,Final Fantasy X-2,PS2,2003.0,Role-Playing,Electronic Arts,1.92,1.08,2.11,0.17,5.29,1,2159,1486,1351,1.665818245870208,0.1890359168241966,2.3,1.1812601880431084,0.3861954432532456,1.600528866912354
294,176,Donkey Kong 64,N64,1999.0,Platform,Nintendo,3.33,0.79,1.09,0.06,5.27,1,319,884,703,1.6620303625532709,0.18975332068311196,2.295648056649799,1.1808128252004448,0.386166913309213,1.5970336543354968
4905,177,Assassin's Creed II,X360,2009.0,Action,Ubisoft,3.1,1.56,0.08,0.51,5.27,3,1261,3309,921,1.6620303625532709,0.18975332068311196,2.295648056649799,1.1808128252004448,0.386166913309213,1.5970336543354968
482,178,Professor Layton and the Curious Village,DS,2007.0,Puzzle,Nintendo,1.22,2.48,1.03,0.52,5.26,1,2156,581,703,1.6601310267496185,0.19011406844106465,2.293468988235943,1.1805885704902375,0.3861525262347399,1.5952808298180745
12374,179,Tomb Raider II,PS,1997.0,Action,Eidos Interactive,2.3,2.46,0.2,0.28,5.24,2,1193,3309,198,1.6563214983329508,0.19083969465648853,2.2891046284519194,1.1801389075750908,0.38612350489627756,1.5917646764339384
1577,180,Madden NFL 2004,PS2,,Sports,Electronic Arts,4.26,0.26,0.01,0.71,5.23,4,2159,2343,1351,1.6544112780768316,0.19120458891013384,2.2869193252058544,1.1799134965803801,0.38610886942241934,1.590001320173578
14834,181,Dragon Quest VIII: Journey of the Cursed King,PS2,2004.0,Role-Playing,Square Enix,0.65,0.75,3.61,0.2,5.21,2,2159,1486,233,1.6505798557652755,0.19193857965451055,2.2825424421026654,1.1794615084841227,0.3860793458000276,1.5864639794319952
8633,182,Diablo III,PC,2012.0,Role-Playing,Activision,2.43,2.15,0.0,0.62,5.2,5,954,1486,975,1.6486586255873816,0.1923076923076923,2.280350850198276,1.179234928546054,0.38606445640878395,1.5846899670743797
256,183,Super Mario Bros. 3,GBA,2003.0,Platform,Nintendo,2.93,1.25,0.83,0.2,5.2,2,796,884,703,1.6486586255873816,0.1923076923076923,2.280350850198276,1.179234928546054,0.38606445640878395,1.5846899670743797
285,184,New Super Mario Bros. U,WiiU,2012.0,Platform,Nintendo,2.32,1.3,1.27,0.31,5.19,1,143,884,703,1.6467336971777973,0.19267822736030826,2.2781571499789037,1.179007956110486,0.3860494811263751,1.5829123746716611
220,185,Super Mario Land 3: Wario Land,GB,1994.0,Platform,Nintendo,2.49,0.98,1.57,0.15,5.19,1,98,884,703,1.6467336971777973,0.19267822736030826,2.2781571499789037,1.179007956110486,0.3860494811263751,1.5829123746716611
2327,186,FIFA Soccer 13,X360,2012.0,Action,Electronic Arts,1.08,3.48,0.03,0.58,5.18,8,1261,3309,1351,1.6448050562713916,0.19305019305019305,2.2759613353482084,1.1787805897392818,0.3860344193173668,1.5811311880802463
368,187,The Legend of Zelda: Phantom Hourglass,DS,2007.0,Action,Nintendo,1.9,1.83,0.95,0.49,5.17,1,2156,3309,703,1.6428726885203377,0.19342359767891684,2.2737634001804143,1.1785528279862458,0.3860192703405851,1.5793463930732263
250,188,Donkey Kong Country 2: Diddy's Kong Quest,SNES,1995.0,Platform,Nintendo,2.1,0.74,2.2,0.11,5.15,1,239,884,703,1.6389967146756448,0.1941747572815534,2.2693611435820435,1.1780961125092395,0.38598870828993787,1.5757659204842214
441,189,Tomodachi Life,3DS,2013.0,Simulation,Nintendo,0.96,2.02,1.89,0.28,5.15,1,507,863,703,1.6389967146756448,0.1941747572815534,2.2693611435820435,1.1780961125092395,0.38598870828993787,1.5757659204842214
711,190,Mario & Sonic at the Olympic Games,DS,2008.0,Sports,Sega,1.64,2.48,0.44,0.58,5.14,2,2156,2343,639,1.6370530794670737,0.19455252918287938,2.2671568097509267,1.177867155852036,0.3859732939044699,1.5739702140259255
2206,191,Medal of Honor: Rising Sun,PS2,2003.0,Shooter,Electronic Arts,1.98,2.23,0.13,0.8,5.13,3,2159,1308,1351,1.6351056591826783,0.19493177387914232,2.264950330581225,1.1776377979464097,0.3859577897278974,1.5721708413980617
221,192,Kirby's Dream Land,GB,1992.0,Platform,Nintendo,2.71,0.61,1.7,0.11,5.13,1,98,884,703,1.6351056591826783,0.19493177387914232,2.264950330581225,1.1776377979464097,0.3859577897278974,1.5721708413980617
11160,193,Fable III,X360,2010.0,Role-Playing,Microsoft Game Studios,3.59,1.11,0.05,0.38,5.13,2,1261,1486,189,1.6351056591826783,0.19493177387914232,2.264950330581225,1.1776377979464097,0.3859577897278974,1.5721708413980617
8198,194,Call of Duty: Advanced Warfare,XOne,2014.0,Shooter,Activision,3.21,1.53,0.01,0.38,5.13,5,213,1308,975,1.6351056591826783,0.19493177387914232,2.264950330581225,1.1776377979464097,0.3859577897278974,1.5721708413980617
11146,195,Microsoft Flight Simulator,PC,1996.0,Simulation,Microsoft Game Studios,3.22,1.69,0.0,0.2,5.12,1,954,863,189,1.6331544390514163,0.1953125,2.262741699796952,1.1774080373049494,0.3859421950894131,1.5703677879472115
15250,196,Guitar Hero II,PS2,2006.0,Misc,RedOctane,3.81,0.63,0.0,0.68,5.12,2,2159,1712,4,1.6331544390514163,0.1953125,2.262741699796952,1.1774080373049494,0.3859421950894131,1.5703677879472115
9229,197,Resident Evil 5,PS3,2009.0,Action,Capcom,1.96,1.43,1.08,0.65,5.11,3,1326,3309,381,1.631199404215613,0.19569471624266144,2.2605309110914633,1.177177872431811,0.3859265093120905,1.568561038932625
4028,198,Grand Theft Auto V,XOne,2014.0,Action,Take-Two Interactive,2.66,2.01,0.0,0.41,5.08,5,213,3309,413,1.6253112615903906,0.19685039370078738,2.253885533916929,1.1764849373360515,0.3858788982846554,1.5631184697743643
4078,199,Grand Theft Auto: Vice City Stories,PSP,2006.0,Action,Take-Two Interactive,1.7,2.02,0.16,1.21,5.08,2,1211,3309,413,1.6253112615903906,0.19685039370078738,2.253885533916929,1.1764849373360515,0.3858788982846554,1.5631184697743643
1472,200,FIFA Soccer 11,PS3,2010.0,Sports,Electronic Arts,0.6,3.29,0.06,1.13,5.08,7,1326,2343,1351,1.6253112615903906,0.19685039370078738,2.253885533916929,1.1764849373360515,0.3858788982846554,1.5631184697743643
217,201,Super Mario Bros.,GB,1999.0,Platform,Nintendo,3.4,1.3,0.15,0.22,5.07,2,98,884,703,1.623340817603092,0.1972386587771203,2.2516660498395407,1.1762531404068526,0.3858628410580123,1.561296789326293
13846,202,Resident Evil,PS,1996.0,Action,Virgin Interactive,2.05,1.16,1.11,0.73,5.05,3,1193,3309,62,1.6193882432872684,0.19801980198019803,2.247220505424423,1.1757883094816752,0.38583044203689837,1.557642101344742
7853,203,Tony Hawk's Pro Skater,PS,1999.0,Sports,Activision,3.42,1.38,0.02,0.2,5.02,3,1193,2343,975,1.6134299337036377,0.19920318725099603,2.240535650240808,1.1750879470759261,0.3857811212604414,1.552131521076525
342,204,Super Smash Bros. for Wii U and 3DS,WiiU,2014.0,Fighting,Nintendo,2.59,1.06,0.8,0.57,5.02,2,143,846,703,1.6134299337036377,0.19920318725099603,2.240535650240808,1.1750879470759261,0.3857811212604414,1.552131521076525
12436,205,Warzone 2100,PS,1999.0,Strategy,Eidos Interactive,2.79,1.89,0.0,0.33,5.01,1,1193,678,198,1.6114359150967734,0.1996007984031936,2.238302928559939,1.1748536557126523,0.38576448546939085,1.5502869859659745
11862,206,Spyro the Dragon,PS,1998.0,Platform,Sony Computer Entertainment,3.36,1.36,0.07,0.21,5.0,1,1193,884,683,1.6094379124341003,0.2,2.23606797749979,1.174618943088019,0.38574775066999867,1.5484385871763933
304,207,Link's Crossbow Training,Wii,2007.0,Shooter,Nintendo,3.06,1.18,0.29,0.46,5.0,1,1324,1308,703,1.6094379124341003,0.2,2.23606797749979,1.174618943088019,0.38574775066999867,1.5484385871763933
